sitting_id,started_at,block_idx,provider_actual,assignment_bit,subject_gets_first_half,hits,demon_hits,n,bits
pv_1788543532435_12aeb1,2026-09-04T17:38:52.435Z,18,lfdr,1,true,71,71,150,1100101110011000100100001000101000000001000100000111111011011100001010000011111000111010100111011100010010101001010101101110101110111011101010000100111001000100010000100010100110101101100000010011111000111110001101001011100111111011001101100011000001001110000010111101010001010110011001011110010101100
pv_1788543532435_12aeb1,2026-09-04T17:38:52.435Z,19,lfdr,1,true,72,76,150,1001000111100101101011110001101101100110001110001000010101010101010010000111101110110100000010111011000111100111010101101010101110001101010001000001000100100001101010101001101111111000011111001100111010011001001100011100011011110011010010011011110111101010111000000110000011011010001110000100011010010
pv_1788543532435_12aeb1,2026-09-04T17:38:52.435Z,20,lfdr,1,true,70,85,150,1010100111110011000001000000100110010000100111110110100100100011010000010110011110001000110101001101011000001111100011001010101001110111010001110001111000111100001100111111011001111111010001001001100100111001010111100100110100110100110111100011011111010111010100100110111110110111000001100011111011001
pv_1788543532435_12aeb1,2026-09-04T17:38:52.435Z,21,outshift,0,false,82,82,150,0011111101100110110101001100111001010010101110101111001001110001111100101101101001011001011000011111111110101000011000000000110011110010011101010110011001100111011011001001100010101111100001100011001001111111001111011000101011101000111110001111000001011101011100011100101101110000110011111011100111000
pv_1788543532435_12aeb1,2026-09-04T17:38:52.435Z,22,lfdr,1,true,67,82,150,1011011010101000010011101000101000011001101110000110000000101110101110000101111100110000011100010110111000100000011010100011100011000100101101101100100001111111001111111011101000101001101110101001100011001010111100111110010000101111000111000001011111011110000101100000110010110011010010110100111001011
pv_1788543532435_12aeb1,2026-09-04T17:38:52.435Z,23,outshift,0,false,71,76,150,0011100011100001101100011000100011010101010011110111010110100101110001011001110101100011100011100011101000101101110111110100011000010010010010001011011000010011100101010011101101000011011110000001000001011000010011111010011110101000101010100110010001100000011101010100000100111110110111110001101110110
pv_1788543532435_12aeb1,2026-09-04T17:38:52.435Z,24,lfdr,1,true,71,67,150,1000000001011101101101011110011101001000100100111001101011110101110000111101110111000100101101111100010000110001010110011101001000100001001001010100000100110110010110100100010100001100100001101101100000110100110100100100011100000000110011000100101000011010000101100001111010110100011001101110101011111
pv_1788543532435_12aeb1,2026-09-04T17:38:52.435Z,25,outshift,0,false,75,84,150,0010000110000100100011011011101111010011010101000011011111000111011000010001111010111000111101111011001111100111000111111110011111100111010011001110000100000010111100100010010100111100111100000101001011100001001001001101111101111000111111101010000001100010101011001110110011101111111010001000111000001
pv_1788543532435_12aeb1,2026-09-04T17:38:52.435Z,26,outshift,1,true,69,74,150,1000000100100100000110010111110100100101110000111000111110001110001000000110110101000010101101000000101100011111010010011101101111101100111111010000000011000010011001110001001111001111010111011101010110111010100011110110001001100110101111001100000010010100101100000110100001010010111110011001000001011
pv_1788543532435_12aeb1,2026-09-04T17:38:52.435Z,27,lfdr,0,false,69,81,150,0111010010100011110111010100001000001101011111010010010111000011101001001001000111111001011011000000111111111110101110111110011000110011100010011110001000001110001011110110110011100001101001001100001001000001100100100110111100111000100011001001111111000101100101110001001011110001100001000010100011011
pv_1788543532435_12aeb1,2026-09-04T17:38:52.435Z,28,outshift,1,true,76,80,150,1100111111111110011001000010111001000101110111110111100001100101111100000000100101110001100110110010011000100110000100101111100100011001001010000111110001010011111101000100111111111101110010101111000011010011110000010101010000011111010101100111010011111010010010101100110010011100110011000001010110101
pv_1788543532435_12aeb1,2026-09-04T17:38:52.435Z,29,outshift,1,true,71,77,150,1011100000001111101100011111101001011011001111111001000001110001001100001111001101010100000100001010001001011100100010100101111111001101001000100101000101001100010101111001000110111101111010100110100110110010100111000100100001100011011011110110100111000010001111100110000011011011000101100010110111010
pv_1788544745132_1d7fa5,2026-09-04T17:59:05.132Z,0,outshift,1,true,73,71,150,1001000011110100011111100001011001011100011100011111000011010100110011111101000100011001110100010101010010101101100110010111101001111100110011000100101111100000111010101111110001011000101100111001011111110000100010011100000010001111001010101101011000101110111110111010001100110001100000111101001011011
pv_1788544745132_1d7fa5,2026-09-04T17:59:05.132Z,1,outshift,0,false,77,64,150,0000011110011001101100100111101101101110101000101110101010011010000010011111110111100010111011001111011010111100001001101110111100011100100111111001011000111110010011111111111100000101001001000010110110101000111001001101010111000100100000011001101100010000110111110110000001010011011001010010101101110
pv_1788544745132_1d7fa5,2026-09-04T17:59:05.132Z,2,outshift,1,true,80,66,150,1011100001010101001110100000010110000010011000010010100011001001110001101101101001111010011110011101011100000100001100001100101011011111101010010011010111001110011101101010101001010011101101011100101010110011101111000100101110101011010110010001001101111101100001101101010111110010111000010010111110001
pv_1788544745132_1d7fa5,2026-09-04T17:59:05.132Z,3,lfdr,1,true,87,68,150,1100000010001010101001001011101100011100000000001100011110010001101000001001011101011111010110100001001000001011000001011000000011000011101101011010111100011011011011011111010011100011110110101101010001100101100011111000001111010011011010101111010111111010010110110011011000101000000011010110100011100
pv_1788544745132_1d7fa5,2026-09-04T17:59:05.132Z,4,lfdr,1,true,80,78,150,1110100101111110100111010110000110001010101011000111011101001011000000111100010010001111111010010010001110000001110100001001000000101000110010110111000100111000110101111011011111100010001100010101010000110101010011011011111111111101011000000000100110110000110110010000010100001001010001101001000111000
pv_1788544745132_1d7fa5,2026-09-04T17:59:05.132Z,5,lfdr,1,true,73,74,150,1110110011010100000111100110011001001110111011010100110010100010111010000001101010001111011101101000001111101010110110110011000001101111000110101100100011010101001001000110000011111101011110010110010010010010100100111100001101111111110111010101010100101100100001010001101101011010000100111010010011011
pv_1788544745132_1d7fa5,2026-09-04T17:59:05.132Z,6,outshift,0,false,65,69,150,0111011010100000111001010111101101010010001001110000011010110110111010011011111101100010001010011101101001111000111111100011110111000101011001010110000110011110011010011000110011100011101101101111100010011100100110111101100001011000110000011010111100111111111110110110000100110000011011111011111010100
pv_1788544745132_1d7fa5,2026-09-04T17:59:05.132Z,7,lfdr,1,true,71,76,150,1100110100100101011010101000101011101111011001101010000000100001010001100100100101110111101110110110100111011000100100111100001000111111100111111111010101010111010011111111011101100101001000100101000001000101111001110000101111010001001100110011010101000111011011011111000000101010001100100111001001000
pv_1788544745132_1d7fa5,2026-09-04T17:59:05.132Z,8,outshift,0,false,82,89,150,0111000000110110101000100001110001000000000000110101100100111010000010000000100101111111000000000100110011110101011000010001110010110110010100001111100011010000000111110000100110011100010010011110011110110011011100000100110100010100010000010010100101001111101100000110110100101001000101011001010010111
pv_1788544745132_1d7fa5,2026-09-04T17:59:05.132Z,9,outshift,0,false,65,66,150,0111101011111000000011110011011001010100100110101100111010011110101001010011111101011110101110110000101110101001010110101010110011001110110001101010011101001111011111010111011100001101010111010001111111011111010000010100100101110011101101110101100111011001100100101011001100001010011010100110100111011
pv_1788544745132_1d7fa5,2026-09-04T17:59:05.132Z,10,lfdr,1,true,73,77,150,1011101001010001101111001010010110001101011000100110111101110011101011100000101101101010100110000010111100000010110111100001101010011100011001101011011011110000011001001110000000110111110110010101101001011110010000010010011011001110000001100001001001110000101111001111110101111100010011001111001000101
pv_1788544745132_1d7fa5,2026-09-04T17:59:05.132Z,11,outshift,1,true,78,72,150,1110011010101101110000001110110000100001101100100011000110011111010011000000111111110010011011010111100000100110010100100110111100101000101000001010101000100100001000101110111111000011000011001011001111001100011011101101111000100010110110001111010011001110000111101101110011100110011010000011100111101
pv_1788544745132_1d7fa5,2026-09-04T17:59:05.132Z,12,lfdr,0,false,80,77,150,0101010001000100110111100110011011010011110010100101111100111110011000100000110011110011001011000101010000111011011011000001110101011110100000000010010010110010011100010101000010110000111111101010000110010100111011001011101010000101100000011010111101100010101100001100010100110010011010001011010110001
pv_1788544745132_1d7fa5,2026-09-04T17:59:05.132Z,13,lfdr,1,true,75,71,150,1101101101000001010011000100100110100000001000010011011110111110001000101001110110010001101011011001011111010010001010010110011011111010101110011110011101111110011111000000010101100000111100101110001011100011001111001111000110010011110010100100110001000111011111101010100101010111110110000100011010101
pv_1788544745132_1d7fa5,2026-09-04T17:59:05.132Z,14,outshift,0,false,75,61,150,0101011011111011001010111101111111011101010011001111000010011110110111000100011111101000110001110001010010101100111111000101011110111001010011010111110011111101100111111001110111001010110100001100010111000001001001001000101101001011011010100111111000110011001100010011100110000111100100010000100001111
pv_1788544745132_1d7fa5,2026-09-04T17:59:05.132Z,15,outshift,0,false,84,59,150,0011011000111111100011010100110110011100110110101010111011100011110101101000001111101010111111111000110001011001101000000101011111011110111101111110111101110001000001000001000000010101001010010101000010011111000101111100001011100111101001011101101100001010000111011000000110001101100110001010110001110
